id	plot	genres	n_genres	image_path
0045911	20th Century-Fox put a lot of eggs in this 1953 film---3-D and stereophonic sound on prints for the few theatres equipped for that sound system in 1953, and the result was possibly the best 3-D film made during the craze. The basically-simple plot, in theory but more than that in execution, concerns a spoiled and alcoholic millionaire, Robert Ryan, who breaks his leg falling off of a horse, and is left to die in the desert by his cheating wife, Rhonda Fleming (born for Technicolor and 3-D), and her lover, William Lundigan.	Crime|Drama|Romance|Thriller	4	images/0045911.jpeg
0113799	"""Memories"" is made up of three separate science-fiction stories. In the first, ""Magnetic Rose,"" four space travelers are drawn into an abandoned spaceship that contains a world created by one woman's memories. In ""Stink Bomb,"" a young lab assistant accidentally transforms himself into a human biological weapon set on a direct course for Tôkyô. The final episode, ""Cannon Fodder,"" depicts a day in the life of a city whose entire purpose is the firing of cannons at an unseen enemy."	Animation|Fantasy|Sci-Fi|Thriller	4	images/0113799.jpeg
0039357	It is Venice, 1900, and Fenella is engaged to composer Caryl Dubrok until she hears that an unmarried woman named Gemma and child is staying with a composer named Dubrok. So the engagement is off and so is she for the mountains. There she meets and is intrigued by Sebastian, but she does not know that he is the composer that Gemma is staying with. When she learns about him, Gemma demands that she choose but Fenella cannot so Gemma and Sebastian leave to be married. They go to England to write his Ballet and Caryl and Fenella are re-engaged. But Fenella still loves the fun-loving Sebastian.	Drama	1	images/0039357.jpeg
0028315	Ching-Ching gets lost in Shanghai and is befriended by American playboy Tommy Randall. She falls asleep in his car which winds up on a ship headed for America. Susan Parker, also on the ship, marries Randall to give Chin-Ching a family.	Musical|Adventure|Family	3	images/0028315.jpeg
1097239	A chronological account of the influential late 1970s English rock band.	Documentary|Music	2	images/1097239.jpeg
1183732	"Set in a future-world vision of Tokyo where the police have been privatized and bitter self-mutilation is so casual that advertising is often specially geared to the ""cutter"" demographic, this is the story of samurai-sword-wielding Ruka and her mission to avenge her father's assassination. Ruka is a cop from a squad whose mission is to destroy homicidal mutant humans known as ""engineers"" possessing the ability to transform any injury to a weapon in and of itself."	Action|Horror|Sci-Fi	3	images/1183732.jpeg
0031397	Gulliver washes ashore on Lilliput and attempts to prevent war between that tiny kingdom and its equally-miniscule rival, Blefiscu, as well as smooth the way for the romance between the Princess and Prince of the opposing lands. In this he is alternately aided and hampered by the Lilliputian town crier and general fussbudget, Gabby. A life-threatening situation develops when the bumbling trio of Blefiscu spies, Sneak, Snoop, and Snitch, manage to steal Gulliver's pistol.	Animation|Adventure|Family|Fantasy|Romance	5	images/0031397.jpeg
0361925	"Monroe ""Eagle"" Cole is a former U.S. President ready to settle into a quaint little town named Mooseport. He's ready to take in the lion's share of endorsement deals and speaking engagements while developing his own presidential library. Meanwhile, Handy Harrison is a local hardware store owner with a girlfriend ready to throw in the towel on their relationship. Just as Monroe is offered the local mayor's position, he's found an unlikely opponent in Handy. But ultimately, both men have a lot to lose when the stakes are raised and a simple competition turns into an all out war."	Comedy|Romance	2	images/0361925.jpeg
0041604	Young hopefuls trying to stage a Broadway show on a shoestring are sustained with food by expert shoplifter Harpo. They little suspect that his donations include the special sardine can hiding the Romanoff diamonds! Slinky Madame Egelichi and her henchmen will do anything to get them back, but the Marx Brothers lead them a merry chase.	Comedy|Crime|Music	3	images/0041604.jpeg
0048820	In eighth century China, the Emperor is grieving over the death of his wife. The Yang family wants to provide the Emperor with a consort so that they may consolidate their influence over the court. General An Lushan finds a distant relative working in their kitchen whom they groom to present to the Emperor. The Emperor falls in love with her and she becomes the Princess Yang Kwei-fei. The Yangs are then appointed important ministers, though An Lushan is not given the court position he covets. The ministers misuse their power so much that there is a popular revolt against all the Yangs, fueled by An Lushan.	Drama|History|Romance	3	images/0048820.jpeg
0407021	Vargas, a 54 year old man, gets out of jail in the prvince of Corrientes, Argentina. Once released, he wants to find his now adult daughter, who lives in a swampy and remote area. To get there, he must cross great distances in a small boat on the rivers, scoring deep into the jungle. Vargas is a quiet and self-contained man. He possesses the restraint of those living close to nature. A deep mystery surrounds him, the people he encounters and the places he goes through, all that taking in the unalterable world he finds almost unchanged after his long years of incarceration.	Drama	1	images/0407021.jpeg
0053258	Soldiers undertake the perilous task of removing a stockpile of World War II bombshells discovered during roadworks under the ground of a small village.	Drama|Thriller	2	images/0053258.jpeg
0238936	The son of Zamindar Narayan Mukherjee, Devdas (Shahrukh Khan) was born with a silver spoon in his mouth. He grew up in the lush village of Taj Sonapur, where he spent his childhood, indulged by his lovely playmate Paro (Aishwarya). They grew up sharing a special relationship, in which they existed only to each other. Oblivious of all the differences of status and background, a bond that would never break grew between them. Slowly, it changed to love but it was still unsaid. But the reverie was broken when his family sent Devdas to London for education. Paro's world crashed knowing that her Devdas would be gone and she lit a diya, for it signified the fast coming back of her loved one. Years passed and Devdas returned. Devdas was besotted by her stunning beauty and longed to have her back. But Zamindar Narayan Mukherjee (Vijay Crishna), Devdas' father, met Paro's mother Sumitra's (Kiran Kher) marriage proposal with condescending arrogance. It caused a rift between the families and even though Devdas tried to convince his father, only antagonism came his way. Finally, he moved away from Paro and wrote a letter to her, asking her to forget him. Only, he didn't realize that he would never be able to forget her ever! And much later, when he reached out to her, it was too late as she was far too humiliated. She scorned him for not standing by her and they parted forever with a heart-broken Paro entering into a chaste marriage with a wealthy, much older man, Zamindar Bhuvan (Vijayendra Ghagte), while a shattered Devdas walked towards anguish, alcoholism & Chandramukhi (Madhuri Dixit). Chandramukhi, a stunning courtesan instantly lost her heart to Devdas. A unique bond was formed between both as he could share with her the intense pain of his unfulfilled love for Paro. Meanwhile, Paro, on the other hand, performed her worldly duties sincerely, but inside her heart, she could never forget Devdas for a moment. Strange was the fate of Devdas. Intensely loved by two women, who were never meant to be his. One whom he could never love and one whom he could never stop loving...	Musical|Romance	2	images/0238936.jpeg
